run_id,matcher_name,measurement_points,matched_points,edge_ids,vehicle_id,mode
1c032af9164448bf906e36c34adf82ce,graphium__native__bs5,"[(41.97766230303738, -87.89213458978982, '1969-12-31T21:17:25-03:00'), (41.97755573552955, -87.89182372272846, '1969-12-31T21:17:30-03:00'), (41.97723715295485, -87.89140239208155, '1969-12-31T21:17:35-03:00'), (41.97698547679894, -87.89029326103953, '1969-12-31T21:17:40-03:00'), (41.97675153587873, -87.88918607800316, '1969-12-31T21:17:45-03:00'), (41.97658530740826, -87.88814084210135, '1969-12-31T21:17:50-03:00'), (41.97666944491879, -87.88703570238562, '1969-12-31T21:17:55-03:00'), (41.976593829790346, -87.8862167188835, '1969-12-31T21:18:00-03:00'), (41.976693556999464, -87.8862035554648, '1969-12-31T21:18:05-03:00'), (41.976639096720255, -87.88617903034381, '1969-12-31T21:18:10-03:00'), (41.97658335045497, -87.88633327022958, '1969-12-31T21:18:15-03:00'), (41.97667450221416, -87.88595453915104, '1969-12-31T21:18:20-03:00'), (41.97713121574649, -87.88577398874361, '1969-12-31T21:18:25-03:00'), (41.97783916717551, -87.8856357785607, '1969-12-31T21:18:30-03:00'), (41.978721148265244, -87.8855496437572, '1969-12-31T21:18:35-03:00'), (41.979610923031885, -87.8855621930003, '1969-12-31T21:18:40-03:00'), (41.97978780710909, -87.88558719706194, '1969-12-31T21:18:45-03:00'), (41.979728945653825, -87.88551678925386, '1969-12-31T21:18:50-03:00'), (41.97976371063246, -87.88551075867144, '1969-12-31T21:18:55-03:00'), (41.979753222805556, -87.88552034497313, '1969-12-31T21:19:00-03:00'), (41.98016780856751, -87.88561735495126, '1969-12-31T21:19:05-03:00'), (41.9807290073106, -87.88562677024018, '1969-12-31T21:19:10-03:00'), (41.981213540136174, -87.88565785930537, '1969-12-31T21:19:15-03:00'), (41.98175396483867, -87.88563171162205, '1969-12-31T21:19:20-03:00'), (41.98230179102703, -87.88566065736605, '1969-12-31T21:19:25-03:00'), (41.98278370034636, -87.88568123742778, '1969-12-31T21:19:30-03:00'), (41.98320719371632, -87.88553339391977, '1969-12-31T21:19:35-03:00'), (41.983720636299715, -87.88560342305902, '1969-12-31T21:19:40-03:00'), (41.984257603966626, -87.88549279063379, '1969-12-31T21:19:45-03:00'), (41.98472494669897, -87.88556916308545, '1969-12-31T21:19:50-03:00'), (41.984905847624866, -87.88553423968693, '1969-12-31T21:19:55-03:00'), (41.98536971510707, -87.88554870437795, '1969-12-31T21:20:00-03:00'), (41.98586033679928, -87.88551508028311, '1969-12-31T21:20:05-03:00'), (41.98639759661848, -87.88561281737324, '1969-12-31T21:20:10-03:00'), (41.986876018293465, -87.88556328872737, '1969-12-31T21:20:15-03:00'), (41.98729384106461, -87.88545603137125, '1969-12-31T21:20:20-03:00'), (41.98793813117057, -87.8855580574587, '1969-12-31T21:20:25-03:00'), (41.98843212485744, -87.88559415970117, '1969-12-31T21:20:30-03:00'), (41.98895968197426, -87.88554153470271, '1969-12-31T21:20:35-03:00'), (41.98937884027042, -87.88560184801541, '1969-12-31T21:20:40-03:00'), (41.989887333761146, -87.88554068156492, '1969-12-31T21:20:45-03:00'), (41.9904260077103, -87.88571266327763, '1969-12-31T21:20:50-03:00'), (41.99087817749468, -87.88555544077376, '1969-12-31T21:20:55-03:00'), (41.99138067328998, -87.88566798428207, '1969-12-31T21:21:00-03:00'), (41.9919052477246, -87.88567025078682, '1969-12-31T21:21:05-03:00'), (41.99236027114445, -87.8855331338325, '1969-12-31T21:21:10-03:00'), (41.992876567834635, -87.8855959716807, '1969-12-31T21:21:15-03:00'), (41.99338294165306, -87.88564443457996, '1969-12-31T21:21:20-03:00'), (41.993843554183854, -87.88565736908868, '1969-12-31T21:21:25-03:00'), (41.99445618336106, -87.88568035686761, '1969-12-31T21:21:30-03:00'), (41.9949655538867, -87.88508311901806, '1969-12-31T21:21:35-03:00'), (41.994888277721664, -87.88473907642272, '1969-12-31T21:21:40-03:00'), (41.99498325356907, -87.88447151514274, '1969-12-31T21:21:45-03:00'), (41.99511711865879, -87.8846447825149, '1969-12-31T21:21:50-03:00'), (41.99504544359991, -87.88524908122483, '1969-12-31T21:21:55-03:00'), (41.99524068408476, -87.88566435853738, '1969-12-31T21:22:00-03:00'), (41.99578487860955, -87.88573242941145, '1969-12-31T21:22:05-03:00'), (41.99631895008658, -87.88565824938792, '1969-12-31T21:22:10-03:00'), (41.996802368705026, -87.88552605878199, '1969-12-31T21:22:15-03:00'), (41.99736158912855, -87.88568653005959, '1969-12-31T21:22:20-03:00'), (41.99770627132236, -87.88616398570542, '1969-12-31T21:22:25-03:00'), (41.997466608776016, -87.88674641092045, '1969-12-31T21:22:30-03:00'), (41.997488298037034, -87.88749224783035, '1969-12-31T21:22:35-03:00'), (41.99776064367035, -87.88809175313722, '1969-12-31T21:22:40-03:00'), (41.99775145017573, -87.88874521873046, '1969-12-31T21:22:45-03:00'), (41.998170422540355, -87.88870069477855, '1969-12-31T21:22:50-03:00'), (41.998621883350644, -87.88871767376853, '1969-12-31T21:22:55-03:00'), (41.9990258508169, -87.88874892641508, '1969-12-31T21:23:00-03:00'), (41.99895204828897, -87.88867327106473, '1969-12-31T21:23:05-03:00'), (41.99903762285324, -87.88862885630816, '1969-12-31T21:23:10-03:00'), (41.999071570398655, -87.88858566654275, '1969-12-31T21:23:15-03:00'), (41.99905146329946, -87.88859364738414, '1969-12-31T21:23:20-03:00'), (41.99901357436537, -87.88836101224003, '1969-12-31T21:23:25-03:00'), (41.99879294983139, -87.88727254079326, '1969-12-31T21:23:30-03:00'), (41.99849386970199, -87.88603988163094, '1969-12-31T21:23:35-03:00')]","[(41.9779032, -87.8921459), (41.977651900000005, -87.89182930000001), (41.977441000000006, -87.89149590000001), (41.977344800000004, -87.8913052), (41.9772283, -87.8910414), (41.9772283, -87.8910414), (41.977067000000005, -87.8908342), (41.977008100000006, -87.8906781), (41.976855300000004, -87.89017290000001), (41.9767091, -87.8894896), (41.976653600000006, -87.8890915), (41.9766144, -87.88860120000001), (41.9766033, -87.88810980000001), (41.9766033, -87.88810980000001), (41.9766038, -87.88764250000001), (41.9766038, -87.88764250000001), (41.9766045, -87.88697330000001), (41.9766045, -87.88697330000001), (41.9766047, -87.88677940000001), (41.9766107, -87.8862431), (41.9766107, -87.8862431), (41.976617600000004, -87.8859304), (41.976617600000004, -87.8859304), (41.976573200000004, -87.88576300000001), (41.976573200000004, -87.88576300000001), (41.9766388, -87.88575250000001), (41.9766388, -87.88575250000001), (41.9768488, -87.8857225), (41.9768488, -87.8857225), (41.977268200000005, -87.8856567), (41.977574600000004, -87.88561650000001), (41.977870700000004, -87.88558280000001), (41.978773700000005, -87.8855985), (41.979259400000004, -87.8855949), (41.979259400000004, -87.8855949), (41.979438800000004, -87.8855745), (41.979864, -87.88557730000001), (41.979864, -87.88557730000001), (41.9806174, -87.8855867), (41.9806174, -87.8855867), (41.982004, -87.885588), (41.9821862, -87.8855889), (41.9821862, -87.8855889), (41.9822659, -87.8855893), (41.9822659, -87.8855893), (41.9837191, -87.8855856), (41.9837191, -87.8855856), (41.984800500000006, -87.8855814), (41.984800500000006, -87.8855814), (41.9855444, -87.88558130000001), (41.9856385, -87.88558180000001), (41.9858783, -87.8855831), (41.9872269, -87.8855826), (41.987683700000005, -87.8855834), (41.9892734, -87.88558920000001), (41.9898326, -87.8855894), (41.9898326, -87.8855894), (41.9903721, -87.88559450000001), (41.9903721, -87.88559450000001), (41.9918214, -87.8855886), (41.992356, -87.88561130000001), (41.9928773, -87.8856128), (41.993208, -87.8856116), (41.993604500000004, -87.88560790000001), (41.993604500000004, -87.88560790000001), (41.994186, -87.8856173), (41.994186, -87.8856173), (41.994732400000004, -87.88561410000001), (41.9948293, -87.88553610000001), (41.994869400000006, -87.8853868), (41.9948794, -87.885199), (41.9948763, -87.8848596), (41.994874, -87.88461050000001), (41.994874, -87.88461050000001), (41.9948658, -87.8844114), (41.9948658, -87.8844114), (41.9949948, -87.8844105), (41.9949948, -87.8844105), (41.9949923, -87.88461310000001), (41.9949923, -87.88461310000001), (41.9949911, -87.8852985), (41.9949913, -87.8854599), (41.9949913, -87.8854599), (41.995010400000005, -87.8855767), (41.9950551, -87.88561750000001), (41.995338600000004, -87.88568860000001), (41.9975351, -87.88581140000001), (41.9975116, -87.8857468), (41.9974639, -87.88568500000001), (41.9973307, -87.8856841), (41.996754800000005, -87.8856717), (41.9967162, -87.8856719), (41.9959957, -87.88567830000001), (41.9958064, -87.8856791), (41.995615300000004, -87.8856865), (41.9955433, -87.8856877), (41.9954434, -87.88569050000001), (41.995338600000004, -87.88568860000001), (41.9976896, -87.8880331), (41.9976629, -87.88794390000001), (41.997611500000005, -87.8878011), (41.9976008, -87.8877683), (41.997563, -87.8875884), (41.9975535, -87.8874751), (41.9975521, -87.8872772), (41.997550700000005, -87.8868559), (41.997554900000004, -87.8861098), (41.9975351, -87.88581140000001), (41.9977541, -87.88870030000001), (41.9977548, -87.88846930000001), (41.9977551, -87.88838840000001), (41.997734, -87.8881812), (41.9976896, -87.8880331), (41.9980555, -87.88869740000001), (41.9980204, -87.88869720000001), (41.997963600000006, -87.88869790000001), (41.997908, -87.8886985), (41.9977541, -87.88870030000001), (41.9987039, -87.88870220000001), (41.9982831, -87.88869790000001), (41.998247, -87.8886987), (41.9980555, -87.88869740000001)]","[['435501387', '4685746', '1123341607', '415378454', '992149791', '992149790', '518291394', '518291392', '727145351', '474730117', '518291382', '1043374337', '474730116', '1043374338', '1094426120', '1207944097', '642073723', '1094426125', '1025138787', '474730115', '474730115', '485427211', '485427212', '435904639', '435904640', '4685905', '255352290', '47283246', '534196777', '1094214002', '1094214001', '1094214000']]",495,online
